,TIMESTAMP,AMOUNT,PRICE,SIDE,ORDERID,LIST,OFFLOAD
142,1712347380957,0.0021,0.04939,sell,3923973025,SELL_PROFIT,True
143,1712352287429,0.0021,0.04939,sell,3923989171,SELL_PROFIT,True
144,1712352521328,0.0021,0.04939,sell,3923990160,SELL_PROFIT,True
145,1712352876656,0.0021,0.04939,sell,3923993987,SELL_PROFIT,True
146,1712352991344,0.0021,0.04939,sell,3923994622,SELL_PROFIT,True
147,1712373745931,0.0021,0.04939,sell,3924130892,SELL_PROFIT,True
148,1712374466300,0.0021,0.04939,sell,3924137036,SELL_PROFIT,True
149,1712342075099,0.0021,0.0494,sell,3923974384,SELL_PROFIT,True
150,1712342380739,0.0021,0.0494,sell,3923974387,SELL_PROFIT,True
151,1712342404064,0.0021,0.0494,sell,3923974389,SELL_PROFIT,True
152,1712342436704,0.0021,0.0494,sell,3923974391,SELL_PROFIT,True
153,1712342469875,0.0021,0.0494,sell,3923974392,SELL_PROFIT,True
154,1712343141326,0.0021,0.0494,sell,3923974397,SELL_PROFIT,True
155,1712347351554,0.0021,0.0494,sell,3923974399,SELL_PROFIT,True
156,1712352277347,0.0021,0.0494,sell,3923989124,SELL_PROFIT,True
157,1712352857116,0.0021,0.0494,sell,3923993779,SELL_PROFIT,True
158,1712352866995,0.0021,0.0494,sell,3923993889,SELL_PROFIT,True
159,1712373864690,0.0021,0.0494,sell,3924132595,SELL_PROFIT,True
160,1712373935973,0.0021,0.0494,sell,3924133216,SELL_PROFIT,True
161,1712374245628,0.0021,0.0494,sell,3924135190,SELL_PROFIT,True
162,1712374454559,0.0021,0.0494,sell,3924136715,SELL_PROFIT,True
163,1712342245582,0.0021,0.04941,sell,3923974480,SELL_PROFIT,True
164,1712342291022,0.0021,0.04941,sell,3923974482,SELL_PROFIT,True
165,1712342392635,0.0021,0.04941,sell,3923974485,SELL_PROFIT,True
166,1712347285075,0.0021,0.04941,sell,3923974486,SELL_PROFIT,True
167,1712347869590,0.0021,0.04941,sell,3923974487,SELL_PROFIT,True
168,1712348415045,0.0021,0.04941,sell,3923974489,SELL_PROFIT,True
169,1712348474143,0.0021,0.04941,sell,3923974490,SELL_PROFIT,True
170,1712352818029,0.0021,0.04941,sell,3923993576,SELL_PROFIT,True
171,1712373864934,0.0021,0.04941,sell,3924132596,SELL_PROFIT,True
172,1712373936216,0.0021,0.04941,sell,3924133217,SELL_PROFIT,True
173,1712374206318,0.0021,0.04941,sell,3924134883,SELL_PROFIT,True
174,1712374454807,0.0021,0.04941,sell,3924136720,SELL_PROFIT,True
175,1712348365182,0.0021,0.04942,sell,3923974811,SELL_PROFIT,True
176,1712348415296,0.0021,0.04942,sell,3923974813,SELL_PROFIT,True
177,1712348712995,0.0021,0.04942,sell,3923974814,SELL_PROFIT,True
178,1712348796730,0.0021,0.04942,sell,3923974817,SELL_PROFIT,True
179,1712352760618,0.0021,0.04942,sell,3923992837,SELL_PROFIT,True
180,1712352771047,0.0021,0.04942,sell,3923993010,SELL_PROFIT,True
181,1712373824711,0.0021,0.04942,sell,3924132259,SELL_PROFIT,True
182,1712373854579,0.0021,0.04942,sell,3924132429,SELL_PROFIT,True
183,1712374089174,0.0021,0.04942,sell,3924134297,SELL_PROFIT,True
184,1712374443034,0.0021,0.04942,sell,3924136463,SELL_PROFIT,True
185,1712348365429,0.0021,0.04943,sell,3923965105,SELL_PROFIT,True
186,1712348703328,0.0021,0.04943,sell,3923966958,SELL_PROFIT,True
187,1712349107230,0.0021,0.04943,sell,3923969366,SELL_PROFIT,True
188,1712352760371,0.0021,0.04943,sell,3923992831,SELL_PROFIT,True
189,1712373813045,0.0021,0.04943,sell,3924132048,SELL_PROFIT,True
190,1712374089416,0.0021,0.04943,sell,3924134298,SELL_PROFIT,True
191,1712348137040,0.0021,0.04944,sell,3923964092,SELL_PROFIT,True
192,1712348184892,0.0021,0.04944,sell,3923964358,SELL_PROFIT,True
193,1712348354213,0.0021,0.04944,sell,3923964984,SELL_PROFIT,True
194,1712349056717,0.0021,0.04944,sell,3923969171,SELL_PROFIT,True
