,TIMESTAMP,AMOUNT,PRICE,SIDE,ORDERID,LIST,OFFLOAD,ORDERSRCID,S_PRICE,B_PRICE,TANSFERT,BTC_TRANSFERED,ETH_TRANSFERED
172,1722818282844,0.0043,0.04612790697674419,buy,4063905132,WAIT_BUY,False,0,0,0.04613,False,0,0
173,1722818292921,0.0043,0.04607906976744186,buy,4063906337,WAIT_BUY,False,0,0,0.04616,False,0,0
174,1723504772195,0.0043,0.04601860465116279,buy,4083105382,WAIT_BUY,False,0,0,0.04591,False,0,0
175,1723504786313,0.0043,0.0460093023255814,buy,4083107965,WAIT_BUY,False,0,0,0.04599,False,0,0
176,1723504797701,0.0043,0.04601860465116279,buy,4083109141,WAIT_BUY,False,0,0,0.046,False,0,0
177,1723504809339,0.0043,0.0460093023255814,buy,4083110401,WAIT_BUY,False,0,0,0.04602,False,0,0
178,1723504820779,0.0043,0.046027906976744186,buy,4083111714,WAIT_BUY,False,0,0,0.04601,False,0,0
179,1723504831986,0.0043,0.04604883720930233,buy,4083113118,WAIT_BUY,False,0,0,0.04606,False,0,0
180,1723504843824,0.0043,0.04605813953488372,buy,4083114292,WAIT_BUY,False,0,0,0.04607,False,0,0
181,1723504874718,0.0043,0.04604883720930233,buy,4083115955,WAIT_BUY,False,0,0,0.04605,False,0,0
182,1723504887220,0.0043,0.04601860465116279,buy,4083117110,WAIT_BUY,False,0,0,0.04603,False,0,0
183,1723504920437,0.0043,0.04603953488372093,buy,4083118361,WAIT_BUY,False,0,0,0.04604,False,0,0
184,1723506500176,0.0043,0.04607906976744186,buy,4083161441,WAIT_BUY,False,0,0,0.04609,False,0,0
185,1723506512961,0.0043,0.0461,buy,4083161705,WAIT_BUY,False,0,0,0.0461,False,0,0
186,1723504794896,0.0043,0.04617,sell,4083159631,SELL_PROFIT,True,4083107965,0,0,False,0,0
187,1723504817912,0.0043,0.04617,sell,4083159637,SELL_PROFIT,True,4083110401,0,0,False,0,0
188,1723504784146,0.0043,0.04618,sell,4083160127,SELL_PROFIT,True,4083105382,0,0,False,0,0
189,1723504806296,0.0043,0.04618,sell,4083160153,SELL_PROFIT,True,4083109141,0,0,False,0,0
190,1723504896873,0.0043,0.04618,sell,4083160161,SELL_PROFIT,True,4083117110,0,0,False,0,0
191,1723504829559,0.0043,0.04619,sell,4083112910,SELL_PROFIT,True,4083111714,0,0,False,0,0
192,1723504928804,0.0043,0.0462,sell,4083118710,SELL_PROFIT,True,4083118361,0,0,False,0,0
193,1723504841409,0.0043,0.04621,sell,4083114178,SELL_PROFIT,True,4083113118,0,0,False,0,0
194,1723504884609,0.0043,0.04621,sell,4083117048,SELL_PROFIT,True,4083115955,0,0,False,0,0
195,1723504852447,0.0043,0.04622,sell,4083114791,SELL_PROFIT,True,4083114292,0,0,False,0,0
196,1722818301646,0.0043,0.04624,sell,4063907453,SELL_PROFIT,True,4063906337,0,0,False,0,0
197,1723506509947,0.0043,0.04624,sell,4083161680,SELL_PROFIT,True,4083161441,0,0,False,0,0
198,1723506522756,0.0043,0.04626,sell,4083161987,SELL_PROFIT,True,4083161705,0,0,False,0,0
199,1722818280281,0.0043,0.04628,sell,4063904935,SELL_PROFIT,True,4063904547,0,0,False,0,0
200,1722818239382,0.0043,0.04629,sell,4063901421,SELL_PROFIT,True,4063898979,0,0,False,0,0
201,1722818290949,0.0043,0.04629,sell,4063905864,SELL_PROFIT,True,4063905132,0,0,False,0,0
202,1722818193747,0.0043,0.0463,sell,4063896807,SELL_PROFIT,True,4063896137,0,0,False,0,0
203,1722817488269,0.0043,0.04634,sell,4063889416,SELL_PROFIT,True,4063866373,0,0,False,0,0
204,1722817340172,0.0043,0.04636,sell,4063872698,SELL_PROFIT,True,4063859173,0,0,False,0,0
205,1722817361734,0.0043,0.04636,sell,4063872708,SELL_PROFIT,True,4063859816,0,0,False,0,0
206,1722817146656,0.0043,0.04637,sell,4063851545,SELL_PROFIT,True,4063851255,0,0,False,0,0
207,1722817106577,0.0043,0.0464,sell,4063849810,SELL_PROFIT,True,4063849345,0,0,False,0,0
208,1722817309600,0.0043,0.0464,sell,4063858171,SELL_PROFIT,True,4063857987,0,0,False,0,0
209,1722817559359,0.0043,0.04641,sell,4063869848,SELL_PROFIT,True,4063869493,0,0,False,0,0
210,1722817048432,0.0043,0.04642,sell,4063846361,SELL_PROFIT,True,4063846058,0,0,False,0,0
211,1722817068178,0.0043,0.04642,sell,4063847125,SELL_PROFIT,True,4063846729,0,0,False,0,0
212,1722817116808,0.0043,0.04643,sell,4063850488,SELL_PROFIT,True,4063849899,0,0,False,0,0
213,1722814935646,0.0043,0.04644,sell,4063789795,SELL_PROFIT,True,4063789687,0,0,False,0,0
214,1722814912879,0.0043,0.04645,sell,4063789585,SELL_PROFIT,True,4063789486,0,0,False,0,0
215,1722814862078,0.0043,0.04646,sell,4063789075,SELL_PROFIT,True,4063788992,0,0,False,0,0
216,1722814872190,0.0043,0.04647,sell,4063789176,SELL_PROFIT,True,4063789087,0,0,False,0,0
217,1722814753412,0.0043,0.04648,sell,4063787983,SELL_PROFIT,True,4063787929,0,0,False,0,0
218,1722814474029,0.0043,0.04649,sell,4063784312,SELL_PROFIT,True,4063784210,0,0,False,0,0
219,1722814433273,0.0043,0.04651,sell,4063783587,SELL_PROFIT,True,4063783386,0,0,False,0,0
220,1722814493819,0.0043,0.04651,sell,4063784643,SELL_PROFIT,True,4063784577,0,0,False,0,0
