,TIMESTAMP,AMOUNT,PRICE,SIDE,ORDERID,LIST,OFFLOAD,ORDERSRCID,S_PRICE,B_PRICE
75,1722266325776,0.0021,0.0486571428571428,sell,4054178404,WAIT_SELL,False,0,0.04868,0
76,1722266334408,0.0021,0.048647619047619,sell,4054179367,WAIT_SELL,False,0,0.04865,0
77,1722266352726,0.0021,0.0486380952380952,sell,4054180328,WAIT_SELL,False,0,0.04864,0
78,1722266373088,0.0021,0.0486761904761904,sell,4054181185,WAIT_SELL,False,0,0.04867,0
79,1722266398910,0.0021,0.0486380952380952,sell,4054182316,WAIT_SELL,False,0,0.04866,0
80,1722266407572,0.0021,0.0486190476190476,sell,4054182662,WAIT_SELL,False,0,0.04863,0
81,1722266669025,0.0021,0.0486095238095238,sell,4054191775,WAIT_SELL,False,0,0.04861,0
82,1722266678346,0.0021,0.0486285714285714,sell,4054192171,WAIT_SELL,False,0,0.04862,0
83,1722266774732,0.0021,0.0485857142857142,sell,4054195447,WAIT_SELL,False,0,0.0486,0
84,1722266784294,0.0021,0.0485857142857142,sell,4054195609,WAIT_SELL,False,0,0.04859,0
85,1722266829807,0.0021,0.0485761904761904,sell,4054196598,WAIT_SELL,False,0,0.04858,0
86,1722267214101,0.0021,0.0485761904761904,sell,4054206815,WAIT_SELL,False,0,0.04857,0
87,1722267648629,0.0021,0.0485571428571428,sell,4054216965,WAIT_SELL,False,0,0.04856,0
88,1722267657309,0.0021,0.048547619047619,sell,4054217250,WAIT_SELL,False,0,0.04855,0
89,1722277513681,0.0021,0.0491571428571428,sell,4054480305,WAIT_SELL,False,0,0.04917,0
90,1722277523446,0.0021,0.0491190476190476,sell,4054480943,WAIT_SELL,False,0,0.04915,0
91,1722277534529,0.0021,0.0491190476190476,sell,4054481259,WAIT_SELL,False,0,0.04912,0
92,1722277552859,0.0021,0.0491,sell,4054481834,WAIT_SELL,False,0,0.0491,0
93,1722277629326,0.0021,0.0491190476190476,sell,4054482889,WAIT_SELL,False,0,0.04911,0
94,1722277665498,0.0021,0.0491380952380952,sell,4054483469,WAIT_SELL,False,0,0.04914,0
95,1722277778233,0.0021,0.0491285714285714,sell,4054484644,WAIT_SELL,False,0,0.04913,0
96,1722277848154,0.0021,0.0490666666666666,sell,4054486449,WAIT_SELL,False,0,0.04908,0
97,1722277856817,0.0021,0.0490666666666666,sell,4054486596,WAIT_SELL,False,0,0.04907,0
98,1722277950740,0.0021,0.0490571428571428,sell,4054488068,WAIT_SELL,False,0,0.04906,0
99,1722277959362,0.0021,0.049047619047619,sell,4054488411,WAIT_SELL,False,0,0.04905,0
100,1722277968233,0.0021,0.049047619047619,sell,4054488804,WAIT_SELL,False,0,0.04904,0
101,1722278005585,0.0021,0.0490857142857142,sell,4054489790,WAIT_SELL,False,0,0.04909,0
102,1722278174963,0.0021,0.0491571428571428,sell,4054493141,WAIT_SELL,False,0,0.04916,0
103,1722278209830,0.0021,0.0491761904761904,sell,4054493792,WAIT_SELL,False,0,0.04918,0
104,1722280607783,0.0021,0.0490285714285714,sell,4054523592,WAIT_SELL,False,0,0.04903,0
105,1722285388742,0.0021,0.0494095238095238,sell,4054587943,WAIT_SELL,False,0,0.04941,0
106,1722285473019,0.0021,0.0494,sell,4054588706,WAIT_SELL,False,0,0.0494,0
107,1722285498916,0.0021,0.0493857142857142,sell,4054588948,WAIT_SELL,False,0,0.04939,0
108,1722285534225,0.0021,0.0493761904761904,sell,4054589229,WAIT_SELL,False,0,0.04938,0
109,1722285683468,0.0021,0.0493666666666666,sell,4054590384,WAIT_SELL,False,0,0.04937,0
110,1722285759144,0.0021,0.0493571428571428,sell,4054590889,WAIT_SELL,False,0,0.04936,0
111,1722285775941,0.0021,0.049347619047619,sell,4054591169,WAIT_SELL,False,0,0.04935,0
112,1722285793991,0.0021,0.0493190476190476,sell,4054591739,WAIT_SELL,False,0,0.04932,0
113,1722285996850,0.0021,0.0493095238095238,sell,4054593337,WAIT_SELL,False,0,0.04931,0
114,1722286077021,0.0021,0.0493285714285714,sell,4054594085,WAIT_SELL,False,0,0.04933,0
115,1722286100280,0.0021,0.0493380952380952,sell,4054594274,WAIT_SELL,False,0,0.04934,0
116,1722286490778,0.0021,0.0492857142857142,sell,4054597487,WAIT_SELL,False,0,0.0493,0
117,1722286503654,0.0021,0.0492857142857142,sell,4054597521,WAIT_SELL,False,0,0.04929,0
118,1722289643486,0.0021,0.0494666666666666,sell,4054634715,WAIT_SELL,False,0,0.04947,0
119,1722289667634,0.0021,0.0494571428571428,sell,4054634942,WAIT_SELL,False,0,0.04946,0
120,1722289690898,0.0021,0.0494571428571428,sell,4054635236,WAIT_SELL,False,0,0.04945,0
121,1722290049545,0.0021,0.0495,sell,4054638234,WAIT_SELL,False,0,0.04948,0
122,1722290061130,0.0021,0.0495,sell,4054638365,WAIT_SELL,False,0,0.0495,0
123,1722293885742,0.0021,0.0495285714285714,sell,4054686893,WAIT_SELL,False,0,0.04955,0
124,1722293898583,0.0021,0.0495190476190476,sell,4054687117,WAIT_SELL,False,0,0.04953,0
125,1722293910722,0.0021,0.0495190476190476,sell,4054687245,WAIT_SELL,False,0,0.04952,0
126,1722356692090,0.002,0.05009,sell,4055533662,WAIT_SELL,False,0,0.05009,0
127,1722356807530,0.002,0.05008,sell,4055534866,WAIT_SELL,False,0,0.05008,0
128,1722356868197,0.002,0.05007,sell,4055535349,WAIT_SELL,False,0,0.05007,0
129,1722356917800,0.002,0.05006,sell,4055535888,WAIT_SELL,False,0,0.05006,0
130,1722356931258,0.002,0.05004,sell,4055536110,WAIT_SELL,False,0,0.05004,0
131,1722356968293,0.002,0.05003,sell,4055536691,WAIT_SELL,False,0,0.05003,0
132,1722356992866,0.002,0.05002,sell,4055536984,WAIT_SELL,False,0,0.05002,0
133,1722357713173,0.002,0.05001,sell,4055547996,WAIT_SELL,False,0,0.05001,0
134,1722370022018,0.0021,0.0495285714285714,sell,4055756151,WAIT_SELL,False,0,0.04954,0
